Date,Close/Last,Volume,Open,High,Low,Close,daily_return,MA_20,MA_50
11/10/2024,25.3884,1004,25.35,25.3884,25.31,25.3884,,25.3884,25.3884
14/10/2024,25.56,167,25.5693,25.5693,25.56,25.56,0.0067589922956940995,25.4742,25.4742
15/10/2024,25.58,123,25.6,25.6,25.58,25.58,0.0007824726134584292,25.50946666666667,25.50946666666667
16/10/2024,25.8352,366,25.72,25.9,25.72,25.8352,0.009976544175136937,25.590899999999998,25.590899999999998
17/10/2024,26.08,1021,25.98,26.11,25.98,26.08,0.009475444354988483,25.68872,25.68872
18/10/2024,26.1114,1251,25.95,26.27,25.95,26.1114,0.0012039877300613622,25.75916666666667,25.75916666666667
21/10/2024,26.0355,936,26.21,26.21,25.96,26.0355,-0.002906776350559581,25.798642857142855,25.798642857142855
22/10/2024,25.8673,2319,25.8284,25.8673,25.79,25.8673,-0.006460409825046476,25.807225,25.807225
23/10/2024,25.785,4042,25.77,25.785,25.725,25.785,-0.0031816231303615217,25.804755555555555,25.804755555555555
24/10/2024,25.5313,1467,25.57,25.79,25.5313,25.5313,-0.009839053713399215,25.777409999999996,25.777409999999996
25/10/2024,25.4766,237,25.59,25.76,25.4766,25.4766,-0.0021424682644440862,25.750063636363635,25.750063636363635
28/10/2024,25.4385,2519,25.59,25.6,25.4385,25.4385,-0.0014954899790395881,25.724100000000004,25.724100000000004
29/10/2024,25.4267,507,25.26,25.47,25.2599,25.4267,-0.0004638638284490959,25.70122307692308,25.70122307692308
30/10/2024,25.4207,112,25.42,25.4207,25.42,25.4207,-0.00023597242268957874,25.681185714285714,25.681185714285714
31/10/2024,24.8778,124,25.06,25.06,24.8778,24.8778,-0.021356610950917898,25.627626666666668,25.627626666666668
01/11/2024,25.1665,1234,25.1,25.52,25.1,25.1665,0.011604723890376034,25.59880625,25.59880625
04/11/2024,25.01,106,25.1,25.1,25.01,25.01,-0.0062185842290345406,25.564170588235292,25.564170588235292
05/11/2024,25.4649,300,25.45,25.4649,25.22,25.4649,0.01818872451019593,25.558655555555553,25.558655555555553
06/11/2024,26.2995,6952,25.89,26.79,25.89,26.2995,0.0327745249343212,25.597647368421054,25.597647368421054
07/11/2024,26.23,1397,26.4,26.52,26.23,26.23,-0.0026426357915548815,25.629264999999997,25.629264999999997
08/11/2024,26.7204,4963,26.49,26.83,26.49,26.7204,0.018696149447197996,25.695865000000005,25.68122380952381
11/11/2024,27.2949,3982,28.05,28.05,27.09,27.2949,0.021500426640319592,25.78261,25.754572727272727
12/11/2024,26.8522,1684,27.14,27.14,26.76,26.8522,-0.01621914716668671,25.84622,25.802295652173914
13/11/2024,26.7259,960,26.97,26.97,26.7259,26.7259,-0.004703525223259231,25.890755000000002,25.840779166666668
14/11/2024,25.8945,1486,26.55,26.55,25.8945,25.8945,-0.031108400465466035,25.88148,25.842928
15/11/2024,25.7495,813,25.88,25.88,25.715,25.7495,-0.005599644712197538,25.863385,25.83933461538462
18/11/2024,26.37,6606,25.6,26.37,25.6,26.37,0.024097555292335704,25.880110000000002,25.85898888888889
19/11/2024,26.1752,1104,25.8089,26.25,25.8089,26.1752,-0.0073871824042472944,25.895504999999996,25.870282142857143
20/11/2024,26.1416,626,25.95,26.1416,25.95,26.1416,-0.0012836578135028143,25.913335,25.879637931034484
