Date,Close/Last,Volume,Open,High,Low,Close,daily_return,daily_return_pct,MA_5,MA_20,MA_50,MA_200,log_ret_1,roc_5,roc_20,sma_20,sma_50,sma_100,rsi_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,KAMA,momentum_12_1,TP,MA_TP,MD,CCI,Williams_R,K,D,J,TR,ATR,log_return,HV_daily,HV_annual,excess_ret,Sharpe_Ratio,CAGR_Full,CAGR_252D,OBV,MFI,vol_6m,BB_mid,BB_upper,BB_lower,next_close,signal
11/10/2024,25.3884,1004,25.35,25.3884,25.31,25.3884,,,25.3884,25.3884,25.3884,25.3884,,,,,,,,25.3884,25.3884,0.0,0.0,0.0,,,25.362266666666667,,,,,50.0,50.0,50.0,0.07840000000000202,,,,,,,,,0.0,,,,,,25.56,1
14/10/2024,25.56,167,25.5693,25.5693,25.56,25.56,0.0067589922956940995,0.67589922956941,25.4742,25.4742,25.4742,25.4742,0.006736252714198976,,,,,,,25.4148,25.401111111111113,0.013688888888886197,0.0027377777777772396,0.010951111111108958,,,25.563100000000002,,,,,50.0,50.0,50.0,0.18089999999999762,,0.006736252714199006,,,0.0066416885818596505,,1.2708149320108046,,167.0,,,,,,25.58,1
15/10/2024,25.58,123,25.6,25.6,25.58,25.58,0.0007824726134584292,0.07824726134584292,25.50946666666667,25.50946666666667,25.50946666666667,25.50946666666667,0.0007821666413625472,,,,,,,25.440215384615385,25.4143621399177,0.025853244697685795,0.0073608711617589515,0.018492373535926844,,,25.586666666666662,,,,,50.0,50.0,50.0,0.0400000000000027,,0.0007821666413624768,,,0.0006651688996239802,,0.9868007215138024,,290.0,,,,,,25.8352,1
16/10/2024,25.8352,366,25.72,25.9,25.72,25.8352,0.009976544175136937,0.9976544175136937,25.590899999999998,25.590899999999998,25.590899999999998,25.590899999999998,0.009927106994522816,,,,,,,25.50098224852071,25.44553531473861,0.055446933782100416,0.016978083685827247,0.03846885009627317,,,25.818399999999997,,,,,50.0,50.0,50.0,0.3200000000000003,,0.009927106994523035,,,0.009859240461302488,,2.576539453688401,,656.0,,,,,,26.08,1
17/10/2024,26.08,1021,25.98,26.11,25.98,26.08,0.009475444354988483,0.9475444354988483,25.68872,25.68872,25.68872,25.68872,0.009430833913232739,,,,,,,25.59006190259445,25.492532698832047,0.09752920376240226,0.03308830770114225,0.06444089606126001,,,26.05666666666667,,,,,50.0,50.0,50.0,0.27479999999999905,,0.009430833913232588,,,0.009358140641154034,,4.135095448464201,,1677.0,,,,,,26.1114,1
18/10/2024,26.1114,1251,25.95,26.27,25.95,26.1114,0.0012039877300613622,0.12039877300613622,25.833319999999997,25.75916666666667,25.75916666666667,25.75916666666667,0.001203263518070763,0.028477572434655096,,,,,,25.670267763733765,25.538374721140784,0.1318930425929814,0.052849254679510085,0.07904378791347132,,,26.110466666666667,,,,,50.0,50.0,50.0,0.3200000000000003,,0.001203263518070908,,,0.0010866840162269131,,3.3282125689689943,,2928.0,,,,,,26.0355,0
21/10/2024,26.0355,936,26.21,26.21,25.96,26.0355,-0.002906776350559581,-0.2906776350559581,25.92842,25.798642857142855,25.798642857142855,25.798642857142855,-0.00291100922961407,0.018603286384976547,,,,,,25.726457338543955,25.575198815871094,0.15125852267286177,0.07253110827818043,0.07872741439468134,,,26.0685,,,,,50.0,50.0,50.0,0.25,,-0.002911009229614189,,,-0.00302408006439403,,1.5074934946747773,,1992.0,,,,,,25.8673,0
22/10/2024,25.8673,2319,25.8284,25.8673,25.79,25.8673,-0.006460409825046476,-0.6460409825046476,25.98588,25.807225,25.807225,25.807225,-0.006481368589504211,0.011231430805316744,,,,,,25.748125440306424,25.596835940621382,0.15128949968504202,0.08828278655955275,0.06300671312548926,,,25.84153333333333,,,,,50.0,50.0,50.0,0.24549999999999983,,-0.0064813685895043814,,,-0.006577713538880925,,0.8598605428920663,,-327.0,,,,,,25.785,0
23/10/2024,25.785,4042,25.77,25.785,25.725,25.785,-0.0031816231303615217,-0.31816231303615217,25.975839999999998,25.804755555555555,25.804755555555555,25.804755555555555,-0.0031866952544823413,-0.0019430854028612554,,,,,,25.753798449490052,25.610774019093874,0.14302443039617785,0.09923111532687778,0.043793315069300065,,,25.765,,,,,50.0,50.0,50.0,0.14229999999999876,,-0.0031866952544822415,,,-0.0032989268441959707,,0.6028735900654913,,-4369.0,,,,,,25.5313,0
24/10/2024,25.5313,1467,25.57,25.79,25.5313,25.5313,-0.009839053713399215,-0.9839053713399215,25.8661,25.777409999999996,25.777409999999996,25.777409999999996,-0.009887777060230363,-0.021039110429447727,,,,,,25.719567918799275,25.60488705471655,0.11468086408272526,0.1023210650780473,0.012359799004677971,25.777409999999996,,25.61753333333333,,,,,33.33333333333333,44.444444444444436,11.111111111111114,0.2586999999999975,,-0.009887777060230592,,,-0.009956357427233664,,0.1708117971219476,,-5836.0,,,,,,25.4766,0
