Date,Close/Last,Volume,Open,High,Low,Close,daily_return,daily_return_pct,MA_5,MA_20,MA_50,MA_200,log_ret_1,roc_5,roc_20,sma_20,sma_50,sma_100,rsi_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,KAMA,momentum_12_1,TP,MA_TP,MD,CCI,Williams_R,K,D,J,TR,ATR,log_return,HV_daily,HV_annual,excess_ret,Sharpe_Ratio,CAGR_Full,CAGR_252D,OBV,MFI,vol_6m,BB_mid,BB_upper,BB_lower,next_close,signal
06/01/2016,62.34,169960,61.895,62.445,61.5401,62.34,,,,62.34,62.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/01/2016,62.585,104716,62.505,62.885,62.329,62.585,0.0039300609560475,,,62.462500000000006,62.462500000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/01/2016,65.035,136930,64.75,65.0945,64.68,65.035,0.0391467604058479,,,63.81,63.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/01/2016,65.375,66516,65.47,65.47,64.705,65.375,0.005227954178519401,,,65.205,65.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/01/2016,64.825,256328,65.265,65.622,64.555,64.825,-0.008413001912045859,,,65.07833333333333,65.07833333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/01/2016,71.94,667010,71.825,72.17,71.625,71.94,0.1097570381797146,,,66.79375,66.79375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/02/2016,62.55,187454,62.215,62.55,62.19,62.55,-0.1305254378648874,,,64.95,64.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/02/2016,64.57,309446,64.885,64.9905,64.3655,64.57,-0.1024464831804281,,,66.349,66.349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/02/2016,65.85,107742,65.835,65.98,65.595,65.85,0.0198234474214031,,,66.26583333333333,66.26583333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/02/2016,64.245,183404,64.85,65.109,64.23,64.245,-0.024373576309794864,,,65.97714285714285,65.97714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/02/2016,71.995,657140,71.98,72.175,71.7695,71.995,0.1206319557942252,,,66.729375,66.729375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/03/2016,62.495,94206,62.495,62.6347,62.0525,62.495,-0.1319536078894368,,,65.31708333333333,65.31708333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/03/2016,64.93,112256,64.595,64.93,64.515,64.93,-0.09813181470935473,,,66.52944444444444,66.52944444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/03/2016,64.575,71922,64.35,64.645,64.165,64.575,-0.005467426459263902,,,66.334,66.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/03/2016,63.835,131138,64.375,64.5,63.6935,63.835,-0.011459543166860264,,,66.10681818181818,66.10681818181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/04/2016,64.915,155220,65.19,65.3,64.69,64.915,0.016918618312837808,,,66.00750000000001,66.00750000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2016,64.195,174062,64.7,64.885,64.005,64.195,-0.0110914272510207,,,65.63357142857143,65.63357142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2016,63.91,119696,63.915,64.45,63.86,63.91,-0.0044395980995404205,,,65.72821428571429,65.72821428571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/05/2016,61.695,68560,62.365,62.365,61.46,61.695,-0.0346581129713658,,,65.2796875,65.2796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/05/2016,65.52,58360,65.16,65.6495,65.16,65.52,0.061998541210795,,,65.29382352941175,65.29382352941175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/05/2016,64.61,158518,64.47,64.775,64.4525,64.61,-0.01388888888888884,,,65.6453125,65.6453125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/05/2016,72.19,725348,72.495,72.665,72.0,72.19,0.1173193004178918,,,66.03029411764705,66.03029411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23/05/2016,61.21,106946,61.755,61.755,61.15,61.21,,,,61.21,61.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24/05/2016,61.86,153764,61.5,62.06,61.42,61.86,0.0106191798725698,,,61.535,61.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25/05/2016,62.09,99792,62.18,62.235,62.05,62.09,0.0037180730682186,,,61.72,61.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26/05/2016,62.265,60134,62.23,62.42,62.16,62.265,0.0028184892897407,,,61.85625,61.85625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27/05/2016,62.37,61750,62.41,62.425,62.175,62.37,-0.1360299210416955,,,65.3295,65.06739130434782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31/05/2016,62.015,96972,62.49,62.49,61.855,62.015,-0.1409474996536915,,,65.31174999999999,65.05195652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/06/2016,62.34,169960,61.895,62.445,61.5401,62.34,0.0052406675804241,,,62.021428571428565,62.021428571428565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02/06/2016,62.55,187454,62.215,62.55,62.19,62.55,0.0033686236766119,,,62.30800000000001,62.30800000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/06/2016,62.495,94206,62.495,62.6347,62.0525,62.495,-0.0008792965627497,,,62.33916666666666,62.33916666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/06/2016,63.085,68212,62.525,63.1549,62.46,63.085,-0.1261255021471117,,,65.48949999999999,65.35119047619048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/06/2016,62.06,139200,61.565,62.0699,61.155,62.06,-0.1403241446183681,,,65.80972222222222,65.80972222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08/06/2016,63.615,125618,63.49,63.65,63.315,63.615,0.0049763033175356,,,62.43291666666667,62.43291666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/06/2016,65.78,102246,65.935,66.11,65.59,65.78,-0.08879346169829616,,,66.0163888888889,66.0163888888889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
