Date,Close/Last,Volume,Open,High,Low,Close,daily_return,daily_return_pct,MA_5,MA_20,MA_50,MA_200,log_ret_1,roc_5,roc_20,sma_20,sma_50,sma_100,rsi_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,KAMA,momentum_12_1,TP,MA_TP,MD,CCI,Williams_R,K,D,J,TR,ATR,log_return,HV_daily,HV_annual,excess_ret,Sharpe_Ratio,CAGR_Full,CAGR_252D,OBV,MFI,vol_6m,BB_mid,BB_upper,BB_lower,next_close,signal
23/05/2016,36.48,56721,36.86,36.86,36.48,36.48,,,36.48,36.48,36.48,36.48,,,,,,,,36.48,36.48,0.0,0.0,0.0,,,36.60666666666666,,,,,50.0,50.0,50.0,0.38000000000000256,,,,,,,,,0.0,,,,,,36.92,1
24/05/2016,36.92,20843,36.55,37.02,36.55,36.92,0.01206140350877205,1.206140350877205,36.7,36.7,36.7,36.7,0.011989244428521229,,,,,,,36.54769230769231,36.5125925925926,0.03509971509971166,0.007019943019942332,0.028079772079769326,,,36.83,,,,,50.0,50.0,50.0,0.5400000000000063,,0.011989244428520887,,,0.011944099794937602,,78.76394038997692,,20843.0,,,,,,37.0,1
25/05/2016,37.0,77643,36.94,37.07,36.94,37.0,0.0021668472372697867,0.21668472372697867,36.800000000000004,36.800000000000004,36.800000000000004,36.800000000000004,0.002164503009572716,,,,,,,36.61727810650888,36.548696844993145,0.06858126151573174,0.019332206719100214,0.049249054796631525,,,37.00333333333333,,,,,50.0,50.0,50.0,0.14999999999999858,,0.00216450300957305,,,0.0020495435234353376,,12.261009669745066,,98486.0,,,,,,36.97,0
26/05/2016,36.97,20313,37.04,37.0999,36.95,36.97,-0.0008108108108108025,-0.08108108108108025,36.8425,36.8425,36.8425,36.8425,-0.0008111396956840267,,,,,,,36.671543013199816,36.579904486104766,0.09163852709504994,0.03379347079429016,0.05784505630075978,,,37.00663333333333,,,,,50.0,50.0,50.0,0.14989999999999526,,-0.0008111396956838905,,,-0.0009281145246452516,,4.075690083044607,,78173.0,,,,,,37.0801,1
27/05/2016,37.0801,17013,36.99,37.0999,36.99,37.0801,0.002978090343521922,0.2978090343521922,36.89002,36.89002,36.89002,36.89002,0.002973664617106575,,,,,,,36.734397934246,36.61695600565256,0.11744192859343627,0.05052316235411938,0.06691876623931689,,,37.056666666666665,,,,,50.0,50.0,50.0,0.12989999999999924,,0.0029736646171063647,,,0.002860786629687473,,3.4365614128319137,,95186.0,,,,,,36.96,0
31/05/2016,36.96,18520,37.18,37.18,36.8293,36.96,-0.003238934091332024,-0.3238934091332024,36.98602,36.90168333333333,36.90168333333333,36.90168333333333,-0.003244190792163426,0.013157894736842257,,,,,,36.769105944361996,36.64236667190052,0.12673927246147798,0.0657663843755911,0.060972888085886884,,,36.98976666666667,,,,,50.0,50.0,50.0,0.35069999999999624,,-0.003244190792163369,,,-0.003356237805166473,,0.816337705482886,,76666.0,,,,,,37.11,1
01/06/2016,37.11,33107,36.78,37.1654,36.7193,37.11,0.0040584415584414835,0.40584415584414835,37.02401999999999,36.93144285714286,36.93144285714286,36.93144285714286,0.0040502282990226846,0.00514626218851566,,,,,,36.82155118369092,36.67700617768567,0.14454500600525222,0.08152210870152332,0.0630228973037289,,,36.99823333333333,,,,,50.0,50.0,50.0,0.4461000000000013,,0.004050228299022738,,,0.003941137844607034,,1.003469462183873,,109773.0,,,,,,37.28,1
02/06/2016,37.28,58570,37.11,37.28,37.03,37.28,0.004580975478307714,0.4580975478307714,37.080020000000005,36.9750125,36.9750125,36.9750125,0.004570514744884235,0.00756756756756749,,,,,,36.892081770815395,36.72167238674599,0.17040938406940143,0.09929956377509894,0.07110982029430249,,,37.196666666666665,,,,,50.0,50.0,50.0,0.25,,0.004570514744884192,,,0.004463671764473265,,1.2085372508005796,,168343.0,,,,,,37.37,1
03/06/2016,37.37,26135,37.26,37.4502,37.02,37.37,0.0024141630901286515,0.24141630901286515,37.160019999999996,37.0189,37.0189,37.0189,0.002411253680002279,0.010819583446037395,,,,,,36.96560765222841,36.76969665439444,0.1959109978339697,0.1186218505868731,0.0772891472470966,,,37.28006666666667,,,,,50.0,50.0,50.0,0.43019999999999925,,0.0024112536800019887,,,0.0022968593762942024,,1.2263533174067676,,194478.0,,,,,,37.67,1
06/06/2016,37.67,62210,37.38,37.75,37.38,37.67,0.008027829810008047,0.8027829810008047,37.278000000000006,37.08401,37.08401,37.08401,0.00799577820655717,0.01590880283494389,,,,,,37.073975705731726,36.83638579110596,0.23758991462576518,0.14241546339465153,0.09517445123111365,37.08401,,37.6,,,,,64.44444444444449,54.814814814814824,83.70370370370381,0.38000000000000256,,0.007995778206557192,,,0.007910526096173598,,1.3104962482847466,,256688.0,,,,,,37.78,1
07/06/2016,37.78,25056,37.77,37.92,37.73,37.78,0.0029200955667640915,0.29200955667640915,37.442,37.14728181818182,37.14728181818182,37.14728181818182,0.0029158403694138357,0.022186147186147087,,,,,,37.18259482792685,36.90628313991293,0.27631168801391937,0.16919470831850508,0.10711697969541428,37.297390949395854,,37.81,,,,,72.40967460339496,60.679768077674865,95.86948765483515,0.25,,0.002915840369413881,,,0.0028027918529296425,,1.3458134264871142,,281744.0,,,,,,38.008,1
08/06/2016,38.008,20640,37.82,38.0149,37.79,38.008,0.006034939121228211,0.6034939121228211,37.6216,37.219008333333335,37.219008333333335,37.219008333333335,0.0060168018112567445,0.024198329291296172,,,,,,37.30958023901503,36.98789179621568,0.32168844279934916,0.1996934552146739,0.12199498758467525,37.50188967986383,,37.93763333333334,,,,,81.42892580845877,67.59615398793616,109.094469449504,0.2348999999999961,,0.006016801811256755,,,0.005917635407393762,,1.5515346684177609,,302384.0,,,,,,37.99,0
09/06/2016,37.99,63363,37.89,38.03,37.8301,37.99,-0.00047358450852452716,-0.047358450852452716,37.7636,37.27831538461539,37.27831538461539,37.27831538461539,-0.00047369668508601137,0.019045064377682497,,,,,,37.41426020224348,37.06212203353303,0.35213816871045367,0.23018239791382988,0.12195577079662379,37.63085537409544,,37.95003333333333,,,,,86.60201574585945,73.93144124057726,111.94316475642384,0.19989999999999952,,-0.0004736966850860036,,,-0.0005908882223589762,,1.3902973917277412,,239021.0,,,,,,37.65,0
10/06/2016,37.65,50072,37.78,37.844,37.56,37.65,-0.008949723611476834,-0.8949723611476834,37.8196,37.30486428571429,37.30486428571429,37.30486428571429,-0.008990012953631776,0.007492641156007451,,,,,,37.4505278634368,37.105668549567625,0.344859313869172,0.25311778110489835,0.09174153276427366,37.63275220432601,,37.684666666666665,,,,-24.516129032258164,81.40396329599852,76.42228192571767,91.36732603656023,0.4299999999999997,0.30868571428571406,-0.00899001295363175,,,-0.009067027325311283,,0.89758750329028,,188949.0,77.35065374622727,,,,,37.15,0
13/06/2016,37.15,47226,37.6,37.67,37.15,37.15,-0.013280212483399723,-1.3280212483399723,37.7156,37.29454,37.29454,37.29454,-0.013369183082134306,-0.013804088133793524,,,,,62.47114883478517,37.40429280752345,37.10895236071077,0.29534044681268057,0.2615623142464548,0.03377813256622575,37.62924046381586,,37.32333333333333,,,,-59.459459459459474,65.22274341551093,72.68910242231541,50.29002540190197,0.5200000000000031,0.3186857142857141,-0.013369183082134401,,,-0.013397516197234172,,0.3723754541254447,,141723.0,78.55145957217283,,,,,37.2,1
14/06/2016,37.2,25851,37.07,37.213,36.93,37.2,0.0013458950201885589,0.1345895020188559,37.599599999999995,37.28863125,37.28863125,37.28863125,0.0013449901153328447,-0.015352038115404976,,,,,56.09702987544638,37.372863144827534,37.115696630287744,0.2571665145397901,0.2606831543051219,-0.003516639765331786,37.6210185954891,,37.114333333333335,,,,-63.32494087128981,51.66364712549222,65.68061732337435,23.629706729727957,0.28300000000000125,0.3003285714285709,0.0013449901153328341,,,0.0012285913063541098,,0.38331765855859445,,167574.0,74.05023383371179,,,,,37.21,1
15/06/2016,37.21,14805,37.26,37.3725,37.1734,37.21,0.0002688172043010528,0.026881720430105283,37.440000000000005,37.284005882352936,37.284005882352936,37.284005882352936,0.00026878107943018037,-0.020995579877920445,,,,,54.71655736232144,37.34780727639253,37.12268206508125,0.22512521131127983,0.2535715657063535,-0.028446354395073647,37.617097375740116,,37.25196666666667,,,,-62.56198977645515,42.92727990184331,58.09617151619733,12.589496673135272,0.1991000000000014,0.30383571428571393,0.0002687810794302349,,,0.00015151349046660378,,0.36977301508287663,,182379.0,70.71813812551885,,,,,37.25,1
16/06/2016,37.25,261917,37.05,37.31,36.77,37.25,0.0010749798441278546,0.10749798441278546,37.292,37.28211666666667,37.28211666666667,37.28211666666667,0.00107440246703705,-0.01947881021321407,,,,,56.26062069582327,37.33276000310137,37.13211302322338,0.20064697987798752,0.2429866485406803,-0.042339668662692787,37.615019738266255,,37.11000000000001,,,,-59.51018539711595,41.31659929964151,52.502980777345385,18.94383634423376,0.5399999999999991,0.33169999999999994,0.0010744024670373247,,,0.0009576761302934056,,0.37421944845981225,,444296.0,44.49139695742167,,,,,36.97,0
17/06/2016,36.97,11116,37.16,37.16,36.81,36.97,-0.007516778523489975,-0.7516778523489975,37.156,37.26568947368421,37.26568947368421,37.26568947368421,-0.0075451718770280785,-0.018061088977423645,,,,,47.71206516769871,37.276950771855006,37.12010465113276,0.1568461207222427,0.2257585429769928,-0.06891242225475011,37.59101668783934,,36.98,,,,-80.87281605249095,32.83540482409953,45.94712212626342,6.6119702197717345,0.4399999999999977,0.35384999999999983,-0.0075451718770280195,,,-0.007634082237324424,,0.2152326003855236,,433180.0,42.50528149439839,,,,,37.33,1
20/06/2016,37.33,38847,37.29,37.559,37.29,37.33,0.009737625101433611,0.9737625101433611,37.19199999999999,37.268905000000004,37.268905000000004,37.268905000000004,0.009690519977952228,0.004845222072678235,,37.268905000000004,,,56.99168556311406,37.28511219156962,37.13565245475255,0.14945973681706448,0.21049878174500714,-0.061039044927942654,37.58344970679307,,37.392999999999994,37.256150000000005,,,-53.40657663843752,36.705084697547726,42.86644298335819,24.38236812592679,0.5889999999999986,0.3708714285714286,0.009690519977951943,,,0.009620321387599162,,0.3504784336927058,,472027.0,46.586881673580265,,37.268905000000004,38.02014158450585,36.51766841549416,37.31,0
21/06/2016,37.31,19284,37.47,37.47,37.25,37.31,-0.0005357621216178776,-0.05357621216178776,37.214,37.310404999999996,37.2708619047619,37.2708619047619,-0.0005359056934262085,0.002956989247311803,0.022752192982456343,37.310404999999996,,,53.97456279809226,37.288941085174294,37.148567087733845,0.14037399744044876,0.19647382488409545,-0.056099827443646694,37.5704749724706,,37.343333333333334,37.29298333333333,,,-57.14285714285714,38.7557707507461,41.496218905820825,33.27487444059665,0.21999999999999886,0.35472142857142835,-0.0005359056934258723,0.006107929083041002,9.696036827607164,-0.0006530658354523267,,0.32756791459804036,,452743.0,42.93349695850958,,37.310404999999996,37.96868377521609,36.6521262247839,37.27,0
22/06/2016,37.27,16056,37.32,37.4936,37.226,37.27,-0.0010720986330742255,-0.10720986330742255,37.226,37.327905,37.27082272727273,37.27082272727273,-0.0010726737418993437,0.001612469766191893,0.009479956663055233,37.327905,,,49.79044425817272,37.28602707207055,37.15756211827208,0.12846495379847056,0.1828720506669705,-0.05440709686849993,37.53724716906649,,37.32986666666667,37.31797666666667,,,-60.31746031746026,41.35549210819451,41.449309973278716,41.1678563780261,0.2676000000000016,0.35597857142857137,-0.0010726737418994135,0.005558742781840763,8.824230601755618,-0.0011894023469086745,,0.2980249959414456,,436687.0,37.051589471800575,,37.327905,37.961899673400346,36.69391032659966,37.4236,1
23/06/2016,37.4236,13425,37.59,37.59,37.3301,37.4236,0.004121277166621917,0.4121277166621917,37.260720000000006,37.349085,37.2774652173913,37.2774652173913,0.00411280796518998,0.0046604026845638025,0.011448648648648696,37.349085,,,51.09405617243637,37.30719213790585,37.17726862802971,0.12992350987614287,0.17228234250880498,-0.0423588326326621,37.52987643825459,,37.447900000000004,37.340205000000005,,,-48.12698412698426,51.777735479537014,44.89211847536481,65.54896948788144,0.3200000000000003,0.34810714285714284,0.004112807965190099,0.00560683249316875,8.90057065183246,0.004003973452787468,,0.35105763846639393,,450112.0,35.8661013983575,,37.349085,37.9659172665847,36.73225273341531,36.35,0
24/06/2016,36.35,102484,36.47,36.932,36.0,36.35,-0.02868777990359017,-2.868777990359017,37.136720000000004,37.318085,37.238820833333335,37.238820833333335,-0.029107317476828598,-0.016770354341357763,-0.016770354341357763,37.318085,,,29.523454951600883,37.15993180899726,37.11598947039788,0.04394233859937913,0.1466143417269198,-0.10267200312754068,37.36460665945878,,36.42733333333334,37.31124,,,-82.75862068965512,41.85601652514209,43.880084491957234,37.807880591511804,1.4236000000000004,0.42264999999999986,-0.029107317476828726,0.008693767890780014,13.800928677073479,-0.02880508361742462,,-0.03992873275585607,,347628.0,25.12589218743635,,37.318085,38.05803846144201,36.578131538558,35.6301,0
