Date,Close/Last,Volume,Open,High,Low,Close,daily_return,MA_20,MA_50
26/10/2022,20.645,50,20.645,20.645,20.645,20.645,,20.645,20.645
27/10/2022,20.9501,32,20.9501,20.9501,20.9501,20.9501,0.014778396706224273,20.79755,20.79755
28/10/2022,21.5125,263,21.4649,21.5125,21.4649,21.5125,0.026844740597896877,21.035866666666667,21.035866666666667
31/10/2022,21.4766,1137,21.4,21.4766,21.4,21.4766,-0.0016687972109238336,21.14605,21.14605
01/11/2022,21.4838,338,21.51,21.51,21.4838,21.4838,0.0003352485961463092,21.2136,21.2136
02/11/2022,21.2225,2585,21.7,21.7,21.2225,21.2225,-0.012162652789543649,21.215083333333332,21.215083333333332
03/11/2022,21.2911,633,21.41,21.42,21.2911,21.2911,0.003232418423842587,21.225942857142858,21.225942857142858
04/11/2022,21.4482,317,21.4501,21.4501,21.4482,21.4482,0.0073786699606877,21.253725,21.253725
07/11/2022,21.8406,1294,21.87,21.87,21.8406,21.8406,0.018295241558732078,21.318933333333334,21.318933333333334
08/11/2022,22.0383,223,21.8954,22.0383,21.8954,22.0383,0.009051949122276914,21.39087,21.39087
09/11/2022,21.7285,407,21.93,21.94,21.7285,21.7285,-0.014057345621032447,21.421563636363636,21.421563636363636
10/11/2022,22.43,79,22.43,22.43,22.43,22.43,0.032284787260970615,21.5056,21.5056
11/11/2022,21.7174,51,21.7174,21.7174,21.7174,21.7174,-0.03176995095853763,21.52189230769231,21.52189230769231
14/11/2022,21.4552,210,21.74,21.74,21.4552,21.4552,-0.012073268439131701,21.51712857142857,21.51712857142857
15/11/2022,21.6701,1119,21.7285,21.7285,21.6701,21.6701,0.01001621984414025,21.527326666666667,21.527326666666667
16/11/2022,21.5864,32,21.5864,21.5864,21.5864,21.5864,-0.00386246487095121,21.53101875,21.53101875
17/11/2022,21.6268,388,21.54,21.6268,21.54,21.6268,0.001871548752918395,21.53665294117647,21.53665294117647
18/11/2022,21.8487,16508,21.88,21.92,21.83,21.8487,0.010260417629977647,21.55398888888889,21.55398888888889
21/11/2022,21.9569,2458,22.0299,22.0299,21.94,21.9569,0.0049522397213563885,21.575194736842104,21.575194736842104
22/11/2022,22.018,1156,22.09,22.11,22.0,22.018,0.0027827243372242627,21.597335,21.597335
23/11/2022,22.0367,49,22.0367,22.0367,22.0367,22.0367,0.0008493051139975005,21.66692,21.618257142857143
25/11/2022,22.2031,619,22.12,22.2031,22.12,22.2031,0.007551039856239727,21.729570000000002,21.64484090909091
28/11/2022,21.8043,2242,22.07,22.0749,21.78,21.8043,-0.017961455832744,21.74416,21.651773913043478
29/11/2022,21.8516,641,21.93,21.9466,21.82,21.8516,0.0021692968818076697,21.762909999999998,21.6601
