Date,Close/Last,Volume,Open,High,Low,Close,daily_return,daily_return_pct,MA_5,MA_20,MA_50,MA_200,log_ret_1,roc_5,roc_20,sma_20,sma_50,sma_100,rsi_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,KAMA,momentum_12_1,TP,MA_TP,MD,CCI,Williams_R,K,D,J,TR,ATR,log_return,HV_daily,HV_annual,excess_ret,Sharpe_Ratio,CAGR_Full,CAGR_252D,OBV,MFI,vol_6m,BB_mid,BB_upper,BB_lower,next_close,signal
03/05/2017,24.62,242,24.62,24.62,24.62,24.62,,,24.62,24.62,24.62,24.62,,,,,,,,24.62,24.62,0.0,0.0,0.0,,,24.62,,,,,50.0,50.0,50.0,0.0,,,,,,,,,0.0,,,,,,24.5275,0
04/05/2017,24.5275,1119,24.9458,24.9458,24.5275,24.5275,-0.0037571080422421,-0.3757108042242163,24.57375,24.57375,24.57375,24.57375,-0.0037641837008988,,,,,,,24.605769230769237,24.61314814814815,-0.0073789173789151,-0.001475783475783,-0.0059031339031321,,,24.666933333333333,,,,,50.0,50.0,50.0,0.4182999999999985,,-0.0037641837008987,,,-0.0038744117560766,,-0.7471270516320537,,-1119.0,,,,,,25.346,1
05/05/2017,25.346,9758,25.0,25.346,24.96,25.346,0.0333707063500152,3.3370706350015267,24.831166666666665,24.831166666666665,24.831166666666665,24.831166666666665,0.0328259896044635,,,,,,,24.71965088757397,24.667433470507547,0.0522174170664193,0.0092628566326574,0.0429545604337619,,,25.21733333333333,,,,,50.0,50.0,50.0,0.8185000000000002,,0.0328259896044635,,,0.0332534026361808,,200.82728423951207,,8639.0,,,,,,25.26,0
08/05/2017,25.26,4712,25.75,25.75,25.15,25.26,-0.0033930403219442,-0.3393040321944207,24.938375,24.938375,24.938375,24.938375,-0.003398809737527,,,,,,,24.802781520254893,24.71132728750699,0.0914542327479033,0.0257011318557066,0.0657531008921967,,,25.386666666666667,,,,,50.0,50.0,50.0,0.6000000000000014,,-0.0033988097375273,,,-0.0035103440357786,,5.518744981621098,,3927.0,,,,,,25.345,1
09/05/2017,25.345,3583,25.74,25.74,25.34,25.345,0.0033650039588279,0.3365003958827994,25.0197,25.0197,25.0197,25.0197,0.0033593550019674,,,,,,,24.886199747907988,24.758266006950915,0.1279337409570722,0.0461476536759797,0.0817860872810924,,,25.475,,,,,50.0,50.0,50.0,0.4799999999999969,,0.0033593550019674,,,0.0032477002449935,,4.851719954526756,,7510.0,,,,,,24.9399,0
10/05/2017,24.9399,4025,25.67,25.67,24.63,24.9399,-0.0159834286841584,-1.5983428684158474,25.08368,25.0064,25.0064,25.0064,-0.0161125413035563,0.0129935012185216,,,,,,24.894461325152918,24.771720376806403,0.1227409483465109,0.0614663126100859,0.0612746357364249,,,25.079966666666667,,,,,50.0,50.0,50.0,1.0400000000000027,,-0.0161125413035561,,,-0.0161007323979929,,0.9613155285681254,,3485.0,,,,,,24.99,1
11/05/2017,24.99,2311,24.28,25.07,24.28,24.99,0.0020088292254578,0.2008829225457864,25.17618,25.004057142857143,25.004057142857143,25.004057142857143,0.0020068142261044,0.018856385689532,,,,,,24.909159582821697,24.78788923778371,0.1212703450379883,0.0734271190956664,0.0478432259423219,,,24.78,,,,,50.0,50.0,50.0,0.7899999999999991,,0.0020068142261044,,,0.0018915255116234,,0.9759259395418296,,5796.0,,,,,,24.69,0
12/05/2017,24.69,5222,25.09,25.09,24.65,24.69,-0.0120048019207682,-1.2004801920768249,25.04498,24.9648,24.9648,24.9648,-0.0120774414897728,-0.0258817959441332,,,,,,24.87544272392605,24.780638183133064,0.0948045407929853,0.0777026034351302,0.0171019373578551,,,24.81,,,,,50.0,50.0,50.0,0.4400000000000013,,-0.0120774414897728,,,-0.0121221056346026,,0.1221241974418587,,574.0,,,,,,25.0,1
15/05/2017,25.0,949,25.0,25.0,25.0,25.0,0.0125556905629808,1.2555690562980892,24.99298,24.968711111111112,24.968711111111112,24.968711111111112,0.0124775215111125,-0.0102929532858274,,,,,,24.89460538178358,24.796887206604687,0.097718175178894,0.081705717783883,0.016012457395011,,,25.0,,,,,50.0,50.0,50.0,0.3099999999999987,,0.0124775215111125,,,0.0124383868491464,,0.5939292296252143,,1523.0,,,,,,25.13,1
16/05/2017,25.13,1244,25.35,25.35,25.13,25.13,0.0051999999999998,0.5199999999999871,24.94998,24.98484,24.98484,24.98484,0.0051865266873001,-0.0084829354902347,,,,,,24.93081993843226,24.821562228337672,0.1092577100945888,0.0872161162460242,0.0220415938485646,24.98484,,25.203333333333333,,,,,52.607709750566855,50.86923658352228,56.08465608465599,0.3500000000000014,,0.0051865266872999,,,0.0050826962861654,,0.7790187119648875,,2767.0,,,,,,23.79,0
