Date,Close/Last,Volume,Open,High,Low,Close,daily_return,daily_return_pct,MA_5,MA_20,MA_50,MA_200,log_ret_1,roc_5,roc_20,sma_20,sma_50,sma_100,rsi_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,KAMA,momentum_12_1,TP,MA_TP,MD,CCI,Williams_R,K,D,J,TR,ATR,log_return,HV_daily,HV_annual,excess_ret,Sharpe_Ratio,CAGR_Full,CAGR_252D,OBV,MFI,vol_6m,BB_mid,BB_upper,BB_lower,next_close,signal
30/03/2021,20.3,14736230,20.5,20.7,20.0738,20.3,,,20.3,20.3,20.3,20.3,,,,,,,,20.3,20.3,0.0,0.0,0.0,,,20.35793333333333,,,,,50.0,50.0,50.0,0.6262000000000008,,,,,,,,,0.0,,,,,,20.57,1
31/03/2021,20.57,7522365,20.43,20.57,20.41,20.57,0.013300492610837322,1.3300492610837322,20.435000000000002,20.435000000000002,20.435000000000002,20.435000000000002,0.013212817617124006,,,,,,,20.341538461538462,20.32,0.021538461538462172,0.004307692307692435,0.017230769230769737,,,20.51666666666667,,,,,50.0,50.0,50.0,0.2699999999999996,,0.013212817617124038,,,0.013183188897002873,,123.70882682386622,,7522365.0,,,,,,20.91,1
01/04/2021,20.91,6542991,20.89,21.0,20.73,20.91,0.016528925619834656,1.6528925619834656,20.593333333333334,20.593333333333334,20.593333333333334,20.593333333333334,0.016393809775676615,,,,,,,20.428994082840237,20.363703703703706,0.06529037913653113,0.016504229673460175,0.04878614946307096,,,20.88,,,,,50.0,50.0,50.0,0.4299999999999997,,0.016393809775676352,,,0.016411621906000207,,221.9417056421468,,14065356.0,,,,,,21.14,1
05/04/2021,21.14,5038149,21.27,21.27,21.01,21.14,0.01099952175992347,1.099952175992347,20.73,20.73,20.73,20.73,0.010939467001549463,,,,,,,20.538379608557122,20.421207133058985,0.11717247549813692,0.036637878838395525,0.08053459665974139,,,21.14,,,,,50.0,50.0,50.0,0.35999999999999943,,0.010939467001549356,,,0.01088221804608902,,10.8016989067448,,19103505.0,,,,,,21.1,0
06/04/2021,21.1,3597879,21.13,21.14,21.03,21.1,-0.0018921475875117721,-0.18921475875117721,20.804000000000002,20.804000000000002,20.804000000000002,20.804000000000002,-0.0018939399600710338,,,,,,,20.62478274570218,20.471488086165728,0.15329465953645283,0.05996923497800699,0.09332542455844584,,,21.09,,,,,50.0,50.0,50.0,0.10999999999999943,,-0.0018939399600707096,,,-0.002009451301346221,,6.514347559582764,,15505626.0,,,,,,20.81,0
07/04/2021,20.81,2992583,21.03,21.05,20.75,20.81,-0.013744075829383973,-1.3744075829383973,20.906,20.805,20.805,20.805,-0.01383940007647766,0.02512315270935961,,,,,,20.653277707901847,20.496563042746043,0.15671466515580335,0.07931832101356626,0.07739634414223709,,,20.87,,,,,50.0,50.0,50.0,0.3500000000000014,,-0.013839400076477843,,,-0.013861379543218422,,2.1045144183421836,,12513043.0,,,,,,21.05,1
08/04/2021,21.05,2133378,20.97,21.05,20.8601,21.05,0.011532916866890952,1.1532916866890952,21.002,20.84,20.84,20.84,0.01146691972284719,0.02333495381623729,,,,,,20.714311906686177,20.537558372913004,0.17675353377317293,0.0988053635654876,0.07794817020768534,,,20.9867,,,,,50.0,50.0,50.0,0.240000000000002,,0.0114669197228474,,,0.011415613153056503,,3.3594683264029035,,14646421.0,,,,,,21.03,0
09/04/2021,21.03,1713689,21.04,21.04,20.9,21.03,-0.0009501187648456311,-0.09501187648456311,21.026,20.86375,20.86375,20.86375,-0.0009505704137819926,0.0057388809182210565,,,,,,20.762879305657535,20.574035530475,0.1888437751825336,0.1168130458888968,0.0720307292936368,,,20.99,,,,,50.0,50.0,50.0,0.15000000000000213,,-0.0009505704137820357,,,-0.0010674224786800801,,2.6342236485413335,,12932732.0,,,,,,20.91,0
12/04/2021,20.91,1871752,21.0,21.02,20.75,20.91,-0.005706134094151216,-0.5706134094151216,20.98,20.86888888888889,20.86888888888889,20.86888888888889,-0.0057224762740659685,-0.010879848628193023,,,,,,20.785513258633298,20.598921787476854,0.1865914711564436,0.13076873094240615,0.055822740214037436,,,20.89333333333333,,,,,50.0,50.0,50.0,0.28000000000000114,,-0.0057224762740662105,,,-0.005823437807985665,,1.297524773722639,,11060980.0,,,,,,21.0,1
13/04/2021,21.0,1686636,20.95,21.0,20.83,21.0,0.004304160688665792,0.43041606886657924,20.96,20.881999999999998,20.881999999999998,20.881999999999998,0.004294924282880697,-0.004739336492891044,,,,,,20.818511218843557,20.628631284700788,0.1898799341427697,0.14259097158247888,0.04728896256029083,20.881999999999998,,20.94333333333333,,,,,56.2015503875969,52.0671834625323,64.4702842377261,0.1700000000000017,,0.004294924282880871,,,0.004186856974831343,,1.421693933504172,,12747616.0,,,,,,20.92,0
