Date,Close/Last,Volume,Open,High,Low,Close,daily_return,MA_20,MA_50
10/01/2025,26.545,69702,26.25,27.065,26.0,26.545,,26.545,26.545
12/01/2025,22.3201,14165,22.7,22.82,22.26,22.3201,-0.1591599171218686,24.43255,24.43255
10/02/2025,26.93,135259,27.17,27.17,26.5632,26.93,0.2065358130115904,25.265033333333335,25.265033333333335
12/02/2025,22.5099,7560,22.37,22.63,22.37,22.5099,-0.16413293724470857,24.57625,24.57625
10/03/2025,27.2,132618,27.35,27.41,26.9572,27.2,0.20835721171573396,25.101,25.101
11/03/2025,26.12,59590,26.32,26.32,25.641,26.12,-0.039705882352941146,25.270833333333332,25.270833333333332
12/03/2025,22.82,23571,22.595,22.9,22.4595,22.82,-0.12633996937212866,24.920714285714286,24.920714285714286
11/04/2025,25.5212,23464,25.49,25.8,25.26,25.5212,0.11836985100788788,24.995775000000002,24.995775000000002
12/04/2025,23.5992,19301,22.84,23.7899,22.84,23.5992,-0.07530993840415035,24.840600000000002,24.840600000000002
11/05/2025,25.103,59192,25.11,25.35,25.0,25.103,0.06372249906776517,24.86684,24.86684
12/05/2025,23.212,19561,23.24,23.328,22.9,23.212,-0.07532964187547309,24.7164,24.7164
10/06/2025,27.6826,127113,27.61,27.74,27.4497,27.6826,0.19259865586765468,24.963583333333332,24.963583333333332
11/06/2025,24.1818,27922,24.91,24.91,24.08,24.1818,-0.12646210977292605,24.903446153846154,24.903446153846154
10/07/2025,27.64,86330,27.74,27.79,27.2201,27.64,0.14300837820178813,25.098914285714283,25.098914285714283
11/07/2025,24.604,30158,23.97,24.618,23.7,24.604,-0.10984081041968163,25.065920000000002,25.065920000000002
10/08/2025,28.02,77362,28.0,28.0594,27.87,28.02,0.1388392131360754,25.25055,25.25055
12/08/2025,23.3849,13296,23.52,23.52,23.08,23.3849,-0.16542112776588158,25.140805882352943,25.140805882352943
10/09/2025,27.4383,58031,28.01,28.18,27.41,27.4383,0.17333407455238214,25.268444444444444,25.268444444444444
12/09/2025,23.595,16512,23.36,23.7099,23.36,23.595,-0.140070631197997,25.180368421052634,25.180368421052634
26/09/2025,25.2108,32379,25.13,25.2293,24.9415,25.2108,0.06848061029879204,25.18189,25.18189
29/09/2025,25.73,61959,25.85,25.9,25.61,25.73,0.02059434845383734,25.14114,25.207990476190474
30/09/2025,26.1333,151544,26.01,26.135,25.7486,26.1333,0.01567431014380083,25.3318,25.250049999999998
10/10/2025,26.51,82067,27.51,27.54,26.5,26.51,0.014414559202243993,25.3108,25.304830434782605
11/10/2025,25.13,20803,25.08,25.1996,24.7904,25.13,-0.052055827989438086,25.441805,25.297545833333334
12/10/2025,23.9084,6583,23.59,23.91,23.34,23.9084,-0.048611221647433256,25.277225,25.241979999999998
13/10/2025,26.8095,65318,26.81,26.9783,26.61,26.8095,0.12134228973917116,25.3117,25.302269230769234
14/10/2025,26.8525,116017,26.5,27.08,26.08,26.8525,0.001603909062086073,25.513325000000002,25.359685185185185
15/10/2025,26.22,61632,26.98,27.0,25.906,26.22,-0.02355460385438979,25.548264999999997,25.390410714285714
16/10/2025,25.85,70596,26.61,26.61,25.8202,25.85,-0.014111365369946505,25.660805,25.406258620689655
17/10/2025,25.195,67093,25.37,25.54,24.91,25.195,-0.025338491295938126,25.665405,25.399216666666668
20/10/2025,26.104,48497,25.86,26.1999,25.86,26.104,0.03607858702123434,25.810005,25.421951612903225
21/10/2025,26.255,19814,26.22,26.34,26.0,26.255,0.005784554091327054,25.738625000000003,25.447984375
22/10/2025,25.62,28205,26.25,26.25,25.26,25.62,-0.024185869358217427,25.810534999999998,25.45319696969697
23/10/2025,26.3257,123953,25.81,26.48,25.81,26.3257,0.027544886807181923,25.744819999999997,25.47885882352941
24/10/2025,26.4996,61188,26.66,26.66,26.26,26.4996,0.006605712288751953,25.839599999999997,25.50802285714286
27/10/2025,26.41,50736,26.8,26.8,26.28,26.41,-0.0033811831121979274,25.7591,25.533077777777777
28/10/2025,26.31,42645,26.56,26.56,26.3,26.31,-0.0037864445285876736,25.905354999999997,25.554075675675676
29/10/2025,26.1842,49255,26.32,26.45,26.03,26.1842,-0.004781451919422253,25.84265,25.57065789473684
30/10/2025,25.8196,53398,26.09,26.155,25.8101,25.8196,-0.013924427708312592,25.953879999999998,25.577041025641027
31/10/2025,26.1008,19215,26.02,26.15,25.75,26.1008,0.010890951060434695,25.998380000000004,25.590135
11/11/2025,24.7771,25836,24.97,25.008,24.67,24.7771,-0.05071492061546001,25.950735,25.57030487804878
12/11/2025,24.17,17013,23.94,24.18,23.72,24.17,-0.024502463968745336,25.852569999999996,25.536964285714287
13/11/2025,23.6813,22468,24.53,24.53,23.6451,23.6813,-0.020219280099296744,25.711135000000002,25.49380930232558
14/11/2025,23.5624,17488,23.09,23.8,23.0077,23.5624,-0.005020839227576235,25.632755000000003,25.449913636363636
17/11/2025,23.3847,8343,23.75,23.8699,23.2,23.3847,-0.007541676569449707,25.606569999999998,25.404020000000003
18/11/2025,23.2574,15240,23.2,23.49,23.01,23.2574,-0.005443730302291616,25.428965,25.35735434782609
19/11/2025,22.9563,22916,23.1,23.1585,22.81,22.9563,-0.012946417054356951,25.234155,25.306268085106385
20/11/2025,22.34,22932,23.5,23.5775,22.34,22.34,-0.026846660829489055,25.040155000000002,25.244470833333335
21/11/2025,22.19,11062,22.45,22.45,21.91,22.19,-0.006714413607878167,24.857155,25.18213469387755
