Date,Close/Last,Volume,Open,High,Low,Close,daily_return,MA_20,MA_50
08/01/2016,57.96,15000,57.79,58.15,57.72,57.96,,57.96,57.96
09/01/2016,58.75,4500,58.73,58.75,58.2924,58.75,0.013630089717046268,58.355000000000004,58.355000000000004
11/01/2016,58.14,15915,58.44,58.7,57.9,58.14,-0.010382978723404213,58.28333333333333,58.28333333333333
12/01/2016,65.04,358270,64.89,65.3499,64.82,65.04,0.11867905056759565,59.972500000000004,59.972500000000004
08/02/2016,57.523,15923,57.82,57.85,57.35,57.523,-0.1155750307503075,59.482600000000005,59.482600000000005
09/02/2016,59.38,10245,59.08,59.4799,59.08,59.38,0.03228273907828161,59.4655,59.4655
11/02/2016,57.41,556557,58.14,58.1916,57.41,57.41,-0.03317615358706649,59.17185714285715,59.17185714285715
12/02/2016,65.21,192446,65.19,65.38,65.0,65.21,0.13586483191081689,59.926625,59.926625
08/03/2016,58.0099,13863,57.56,58.0099,57.56,58.0099,-0.11041404692531809,59.71365555555556,59.71365555555556
10/03/2016,58.0,8314,57.9,58.02,57.7503,58.0,-0.000170660525186217,59.54229,59.54229
11/03/2016,57.02,33990,57.7,57.7,56.901,57.02,-0.016896551724137843,59.31299090909091,59.31299090909091
08/04/2016,57.95,12869,58.03,58.4099,57.8948,57.95,0.01631006664328316,59.19940833333334,59.19940833333334
10/04/2016,57.5636,4973,58.13,58.2318,57.5636,57.5636,-0.006667817083692906,59.07357692307692,59.07357692307692
11/04/2016,57.1634,57501,57.3,57.62,56.83,57.1634,-0.006952310140435958,58.937135714285716,58.937135714285716
08/05/2016,58.596,30269,58.54,58.72,58.45,58.596,0.025061490394203245,58.91439333333334,58.91439333333334
10/05/2016,58.04,18348,57.96,58.21,57.96,58.04,-0.009488702300498253,58.85974375,58.85974375
12/05/2016,65.62,324927,66.15,66.49,65.42,65.62,0.1305995864920746,59.25740588235294,59.25740588235294
09/06/2016,59.19,16991,59.44,59.44,59.0954,59.19,-0.09798841816519366,59.253661111111114,59.253661111111114
10/06/2016,58.0,64251,57.82,58.07,57.59,58.0,-0.020104747423551284,59.187678947368425,59.187678947368425
12/06/2016,66.0,271015,65.94,66.02,65.18,66.0,0.13793103448275867,59.528295,59.528295
09/07/2016,59.01,4465,59.15,59.276,58.99,59.01,-0.10590909090909095,59.580795,59.503614285714285
10/07/2016,57.1,74314,57.83,57.83,56.74,57.1,-0.032367395356719175,59.498295,59.39435909090909
11/07/2016,58.26,13159,58.25,58.26,57.9501,58.26,0.02031523642732047,59.504295,59.34503913043478
12/07/2016,66.53,134058,66.11,66.65,65.8168,66.53,0.14194987984895313,59.57879499999999,59.64441250000001
20/07/2016,57.9,12592,57.89,57.9799,57.535,57.9,-0.12971591763114387,59.597645,59.574636
21/07/2016,57.5186,21339,57.99,58.11,57.351,57.5186,-0.006587219343695994,59.504575,59.4955576923077
22/07/2016,57.57,22576,57.54,57.6,56.981,57.57,0.0008936239755488184,59.512575000000005,59.42424074074074
25/07/2016,57.25,36220,57.46,57.46,57.25,57.25,-0.005558450581900298,59.114575,59.34658928571429
26/07/2016,57.93,28129,57.29,57.9599,57.29,57.93,0.011877729257641967,59.110580000000006,59.29774137931035
27/07/2016,58.0809,9099,58.05,58.2576,57.88,58.0809,0.0026048679440704436,59.114625000000004,59.25718
28/07/2016,57.51,7490,57.88,57.88,57.2728,57.51,-0.009829393139569098,59.139125,59.200819354838714
29/07/2016,57.82,7879,57.51,57.9,57.24,57.82,0.005390366892714438,59.132625,59.15766875
08/08/2016,58.29,7188,58.55,58.58,58.23,58.29,0.008128675198893154,59.168944999999994,59.13137575757575
09/08/2016,58.98,4184,58.82,59.1,58.82,58.98,0.011837364899639713,59.259775000000005,59.12692352941176
11/08/2016,58.27,216652,58.21,58.56,58.19,58.27,-0.012037978975923957,59.243475000000004,59.10244
12/08/2016,65.8,227261,66.91,66.91,65.76,65.8,0.12922601681825974,59.631475,59.28848333333334
15/08/2016,59.1936,22094,58.69,59.34,58.69,59.1936,-0.10040121580547101,59.310154999999995,59.285918918918924
16/08/2016,58.61,15534,59.07,59.07,58.5968,58.61,-0.009859173964752999,59.281155,59.26813157894736
17/08/2016,58.7957,6221,58.86,58.86,58.28,58.7957,0.003168401296707035,59.32093999999999,59.25601794871795
18/08/2016,59.22,18236,58.72,59.22,58.72,59.22,0.007216514132836194,58.981939999999994,59.255117500000004
19/08/2016,59.26,9029,59.045,59.3,59.045,59.26,0.0006754474839580915,58.99444,59.25523658536585
22/08/2016,59.32,11918,59.21,59.43,59.1,59.32,0.0010124873439081306,59.10544,59.256778571428576
23/08/2016,59.31,11136,59.44,59.64,59.29,59.31,-0.0001685772083613868,59.15794000000001,59.25801627906977
24/08/2016,59.06,8952,59.2299,59.3521,59.06,59.06,-0.004215140785702287,58.78444,59.25351590909091
25/08/2016,59.12,7177,59.27,59.27,59.0393,59.12,0.0010159160176090865,58.845439999999996,59.250548888888886
26/08/2016,58.98,29905,59.16,59.41,58.72,58.98,-0.0023680649526387487,58.91850999999999,59.24466739130435
29/08/2016,59.3468,7711,58.99,59.49,58.99,59.3468,0.006219057307562004,59.007349999999995,59.24684042553192
30/08/2016,59.17,9029,59.44,59.44,59.066,59.17,-0.002979099125816398,59.10335,59.24523958333333
31/08/2016,58.68,42350,59.06,59.0653,58.3,58.68,-0.008281223593037068,59.14085,59.23370408163265
08/09/2016,58.6,30314,58.44,58.6,58.44,58.6,-0.0013633265167006803,59.166805,59.22103
09/09/2016,57.6,16825,58.86,58.86,57.6,57.6,-0.017064846416382284,59.171305,59.21383
