Date,Close/Last,Volume,Open,High,Low,Close,daily_return,daily_return_pct,MA_5,MA_20,MA_50,MA_200,log_ret_1,roc_5,roc_20,sma_20,sma_50,sma_100,rsi_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,KAMA,momentum_12_1,TP,MA_TP,MD,CCI,Williams_R,K,D,J,TR,ATR,log_return,HV_daily,HV_annual,excess_ret,Sharpe_Ratio,CAGR_Full,CAGR_252D,OBV,MFI,vol_6m,BB_mid,BB_upper,BB_lower,next_close,signal
13/09/2023,24.739,,24.739,24.739,24.739,24.739,,,24.739,24.739,24.739,24.739,,,,,,,,24.739,24.739,0.0,0.0,0.0,,,24.739,,,,,50.0,50.0,50.0,0.0,,,,,,,,,0.0,,,,,,24.8895,1
14/09/2023,24.8895,358.0,24.74,24.8895,24.74,24.8895,0.006083511863858693,0.6083511863858693,24.81425,24.81425,24.81425,24.81425,0.006065082013265943,,,,,,,24.762153846153847,24.75014814814815,0.012005698005697951,0.0024011396011395904,0.009604558404558362,,,24.83966666666667,,,,,50.0,50.0,50.0,0.15050000000000097,,0.006065082013265873,,,0.005966208150024244,,8.1638940716829,,358.0,,,,,,24.853,0
15/09/2023,24.853,63.0,24.853,24.853,24.853,24.853,-0.0014664818497760468,-0.14664818497760468,24.82716666666667,24.82716666666667,24.82716666666667,24.82716666666667,-0.0014675581866980814,,,,,,,24.776130177514794,24.757766803840877,0.018363373673917494,0.005593586415695171,0.012769787258222323,,,24.852999999999998,,,,,50.0,50.0,50.0,0.0365000000000002,,-0.0014675581866983123,,,-0.0015837855636104958,,1.3154933820516828,,295.0,,,,,,25.0578,1
18/09/2023,25.0578,345.0,25.11,25.11,25.0578,25.0578,0.008240453868748165,0.8240453868748165,24.884825,24.884825,24.884825,24.884825,0.008206686706432542,,,,,,,24.81946399635867,24.779991485037847,0.039472511320823855,0.012369371396720908,0.027103139924102945,,,25.0752,,,,,50.0,50.0,50.0,0.2569999999999979,,0.008206686706432365,,,0.008123150154913716,,1.5480989706392383,,640.0,,,,,,24.895,0
19/09/2023,24.895,587.0,25.005,25.01,24.895,24.895,-0.006496978984587676,-0.6496978984587676,24.886860000000002,24.886860000000002,24.886860000000002,24.886860000000002,-0.006518176214403315,,,,,,,24.831084919995796,24.788510634294305,0.04257428570149102,0.018410354257674934,0.024163931443816088,,,24.933333333333334,,,,,50.0,50.0,50.0,0.16280000000000072,,-0.006518176214403197,,,-0.006614282698422125,,0.46618287391226954,,53.0,,,,,,24.73,0
20/09/2023,24.73,331.0,24.755,24.755,24.73,24.73,-0.006627836915043095,-0.6627836915043095,24.88506,24.860716666666665,24.860716666666665,24.860716666666665,-0.00664989856082121,-0.0003637980516593142,,,,,,24.815533393842596,24.78417651323547,0.03135688060712738,0.020999659527565426,0.010357221079561954,,,24.738333333333333,,,,,50.0,50.0,50.0,0.16499999999999915,,-0.006649898560821124,,,-0.006745140628877544,,-0.018806819076305326,,-278.0,,,,,,24.3482,0
21/09/2023,24.3482,443.0,24.58,24.58,24.3482,24.3482,-0.015438738374444094,-1.5438738374444094,24.7768,24.787499999999998,24.787499999999998,24.787499999999998,-0.015559156708342403,-0.021748126720102956,,,,,,24.743635948636044,24.751881956699506,-0.00824600806346254,0.015150526009359833,-0.023396534072822373,,,24.425466666666665,,,,,50.0,50.0,50.0,0.3818000000000019,,-0.01555915670834228,,,-0.015556042088278543,,-0.5166360673334627,,-721.0,,,,,,24.0969,0
22/09/2023,24.0969,148.0,24.15,24.15,24.0969,24.0969,-0.01032109149752336,-1.032109149752336,24.625580000000003,24.701175,24.701175,24.701175,-0.010374723307406075,-0.03042288657304948,,,,,,24.644138110384343,24.703364774721766,-0.059226664337423074,0.00027508794000325257,-0.05950175227742632,,,24.1146,,,,,50.0,50.0,50.0,0.25129999999999697,,-0.010374723307406155,,,-0.01043839521135781,,-0.6560469526328185,,-869.0,,,,,,24.0887,0
25/09/2023,24.0887,505.0,23.99,24.0887,23.99,24.0887,-0.0003402927347502249,-0.03402927347502249,24.431759999999997,24.633122222222223,24.633122222222223,24.633122222222223,-0.00034035064746129606,-0.0386745843609575,,,,,,24.558686093402137,24.657834050668303,-0.09914795726616532,-0.019609521101230463,-0.07953843616493486,,,24.0558,,,,,50.0,50.0,50.0,0.1069000000000031,,-0.0003403506474614427,,,-0.00045759644858467396,,-0.5554963504870989,,-1374.0,,,,,,23.9668,0
26/09/2023,23.9668,801.0,24.0,24.0,23.9668,23.9668,-0.005060464035003931,-0.5060464035003931,24.246119999999998,24.566489999999998,24.566489999999998,24.566489999999998,-0.005073311544362191,-0.03728459530026107,,,,,,24.467626694417195,24.60664634321139,-0.13901964879419637,-0.043491546639823644,-0.09552810215437273,24.566489999999998,,23.977866666666667,,,,,33.33333333333333,44.444444444444436,11.111111111111114,0.12190000000000012,,-0.005073311544362173,,,-0.00517776774883838,,-0.5897417970838896,,-2175.0,,,,,,24.1812,1
