Date,Close/Last,Volume,Open,High,Low,Close,daily_return,daily_return_pct,MA_5,MA_20,MA_50,MA_200,log_ret_1,roc_5,roc_20,sma_20,sma_50,sma_100,rsi_14,EMA_12,EMA_26,MACD,Signal_Line,MACD_Histogram,KAMA,momentum_12_1,TP,MA_TP,MD,CCI,Williams_R,K,D,J,TR,ATR,log_return,HV_daily,HV_annual,excess_ret,Sharpe_Ratio,CAGR_Full,CAGR_252D,OBV,MFI,vol_6m,BB_mid,BB_upper,BB_lower,next_close,signal
22/09/2023,25.4687,,25.4687,25.4687,25.4687,25.4687,,,25.4687,25.4687,25.4687,25.4687,,,,,,,,25.4687,25.4687,0.0,0.0,0.0,,,25.4687,,,,,50.0,50.0,50.0,0.0,,,,,,,,,0.0,,,,,,25.2597,0
25/09/2023,25.2597,2.0,25.2597,25.2597,25.2597,25.2597,-0.0082061510795603,-0.8206151079560353,25.3642,25.3642,25.3642,25.3642,-0.0082400068817669,,,,,,,25.43654615384615,25.453218518518515,-0.0166723646723632,-0.0033344729344726,-0.0133378917378905,,,25.2597,,,,,50.0,50.0,50.0,0.2089999999999996,,-0.0082400068817665,,,-0.0083234547933948,,-0.6333035327525276,,-2.0,,,,,,25.2597,0
26/09/2023,25.2597,,25.2597,25.2597,25.2597,25.2597,0.0,0.0,25.32936666666667,25.32936666666667,25.32936666666667,25.32936666666667,0.0,,,,,,,25.409339053254435,25.43888381344307,-0.0295447601886351,-0.0085765303853051,-0.02096822980333,,,25.2597,,,,,50.0,50.0,50.0,0.0,,0.0,,,-0.0001173037138344,,-0.5287731322330029,,-2.0,,,,,,24.9534,0
27/09/2023,24.9534,2.0,24.9534,24.9534,24.9534,24.9534,-0.0121260347510065,-1.2126034751006598,25.235375,25.235375,25.235375,25.235375,-0.0122001549089003,,,,,,,25.339194583522985,25.402922049484324,-0.0637274659613424,-0.0196067175005126,-0.0441207484608298,,,24.9534,,,,,50.0,50.0,50.0,0.3063000000000002,,-0.0122001549089005,,,-0.012243338464841,,-0.7753370093150516,,-4.0,,,,,,24.8909,0
28/09/2023,24.8909,20.0,24.8909,24.8909,24.8909,24.8909,-0.0025046687024613,-0.2504668702461354,25.16648,25.16648,25.16648,25.16648,-0.0025078106325415,,,,,,,25.270226186057908,25.364994490263264,-0.0947683042053562,-0.0346390348414813,-0.0601292693638748,,,24.8909,,,,,50.0,50.0,50.0,0.0625,,-0.0025078106325416,,,-0.0026219724162958,,-0.7526517017508699,,-24.0,,,,,,24.8909,0
29/09/2023,24.8909,,24.8909,24.8909,24.8909,24.8909,0.0,0.0,25.05092,25.12055,25.12055,25.12055,0.0,-0.0226866703051196,,,,,,25.21186831127977,25.32987637987339,-0.1180080685936211,-0.0513128415919093,-0.0666952270017118,,,24.8909,,,,,50.0,50.0,50.0,0.0,,0.0,,,-0.0001173037138344,,-0.6980193746771277,,-24.0,,,,,,24.874,0
02/10/2023,24.874,1000.0,25.0,25.0,24.874,24.874,-0.0006789629945079,-0.0678962994507981,24.97378,25.08532857142857,25.08532857142857,25.08532857142857,-0.0006791935942671,-0.0152693816632818,,,,,,25.15988857108288,25.296107759142025,-0.1362191880591439,-0.0682941108853562,-0.0679250771737876,,,24.916,,,,,50.0,50.0,50.0,0.1260000000000012,,-0.0006791935942669,,,-0.0007962667083424,,-0.5780980081785904,,-1024.0,,,,,,24.5524,0
03/10/2023,24.5524,6.0,24.5524,24.5524,24.5524,24.5524,-0.0129291629814264,-1.2929162981426434,24.83232,25.0187125,25.0187125,25.0187125,-0.0130134720950505,-0.028001124320558,,,,,,25.066428790916284,25.241018295501878,-0.1745895045855903,-0.089553189625403,-0.0850363149601872,,,24.552399999999995,,,,,50.0,50.0,50.0,0.3216000000000001,,-0.0130134720950508,,,-0.0130464666952608,,-0.7037749275467946,,-1030.0,,,,,,24.5591,1
04/10/2023,24.5591,24.0,24.5591,24.5591,24.5591,24.5591,0.0002728857464036,0.0272885746403606,24.75346,24.96764444444445,24.96764444444445,24.96764444444445,0.0002728485198604,-0.0158014539100883,,,,,,24.988378207698396,25.1905058291684,-0.2021276214700087,-0.1120680759943242,-0.0900595454756845,,,24.5591,,,,,50.0,50.0,50.0,0.0067000000000021,,0.0002728485198605,,,0.0001555820325691,,-0.6694325632008942,,-1006.0,,,,,,24.638,1
05/10/2023,24.638,84.0,24.638,24.638,24.638,24.638,0.0032126584443241,0.3212658444324168,24.70288,24.93468,24.93468,24.93468,0.0032075088834235,-0.010160339722549,,,,,,24.93447386805249,25.149579471452224,-0.2151056033997385,-0.132675581475407,-0.0824300219243314,24.93468,,24.638,,,,,37.367453697158346,45.78915123238611,20.524058626702825,0.0789000000000008,,0.0032075088834233,,,0.0030953547304897,,-0.6061071450382591,,-922.0,,,,,,25.0077,1
